customer_id,home_store,customer_first-name,customer_email,customer_since,loyalty_card_number,birthdate,gender,birth_year
5338,5,Nola,Barbara@tellus.net,03/08/2017,824-985-1246,03/06/1963,F,1963
5339,5,Anika,Rebekah@pellentesque.org,18/09/2017,299-701-2190,05/11/1986,N,1986
5340,5,Quinn,Basia@rhoncus.net,27/05/2018,752-271-5902,17/03/1993,N,1993
5341,5,Murphy,Ivory@pharetra.edu,03/12/2018,780-739-3789,21/01/1998,N,1998
5342,5,Guinevere,Kameko@mattis.us,21/06/2018,530-371-1131,08/04/1983,F,1983
5343,5,Amir,Shad@vel.com,19/01/2019,325-179-5859,03/05/1996,M,1996
5344,5,Brenda,Tana@Quisque.edu,03/04/2017,373-389-1076,28/11/1955,F,1955
5345,5,Heidi,Ignacia@augue.us,24/02/2018,713-442-9640,14/01/1976,F,1976
5346,5,Dale,Blaze@diam.net,27/09/2018,067-632-9413,11/05/1996,N,1996
5347,5,Laura,Burke@laoreet.gov,12/12/2017,477-187-2394,02/07/1971,F,1971
5348,5,Jeremy,Nash@tellus.us,19/03/2018,199-898-1525,20/06/1977,M,1977
5349,5,Burke,Georgia@dictum.net,01/08/2017,418-483-0923,26/04/1963,M,1963
5350,5,Kai,Astra@fermentum.org,17/06/2017,864-017-8732,24/06/1984,N,1984
5351,5,Ramona,Hadassah@hymenaeos.org,28/09/2018,561-086-4984,12/05/1989,F,1989
5352,5,Vielka,Grady@leo.edu,29/01/2019,552-562-8677,06/07/1999,N,1999
5353,5,Ethan,Colby@natoque.com,18/07/2017,890-766-4385,08/04/1985,N,1985
5354,5,Amber,Tiger@Mauris.com,03/11/2018,237-996-2902,19/08/1991,F,1991
5355,5,Reece,Jesse@inceptos.edu,21/11/2018,439-322-6319,10/09/1992,M,1992
5356,5,Curran,Orli@Nulla.edu,31/10/2017,688-730-1224,08/12/1987,N,1987
5357,5,Griffith,Kylee@malesuada.net,18/12/2017,236-355-7704,23/02/1989,N,1989
5358,5,Holly,Camille@commodo.net,25/09/2017,209-341-1647,06/09/1966,F,1966
5359,5,Slade,Edward@mi.net,17/11/2017,786-552-7269,11/05/1988,N,1988
5360,5,Molly,Amos@malesuada.net,26/12/2017,738-611-7657,08/05/1972,F,1972
5361,5,Merrill,Sylvester@congue.edu,12/01/2017,870-005-5072,17/11/1950,M,1950
5362,5,Michael,Jana@cursus.net,06/03/2019,962-529-6497,03/06/2000,N,2000
5363,5,Dominic,Burton@fames.us,18/12/2017,789-046-7558,23/11/1971,M,1971
5364,5,Iola,Fuller@conubia.org,25/03/2017,920-036-2882,05/05/1955,F,1955
5365,5,Maxine,Raymond@a.gov,15/04/2018,730-929-0278,26/02/1979,F,1979
5366,5,Hilda,Sierra@cubilia.com,08/01/2019,092-120-8580,19/12/1998,N,1998
5367,5,Hakeem,Micah@eget.edu,06/12/2018,750-405-5100,12/02/1998,N,1998
5368,5,Asher,Isaiah@parturient.gov,08/03/2018,853-563-7893,28/10/1976,M,1976
5369,5,Arthur,Brittany@fringilla.gov,27/10/2018,518-376-8581,11/03/1991,M,1991
5370,5,Melanie,Brandon@porta.net,01/12/2017,122-968-5899,21/09/1988,N,1988
5371,5,Cullen,Lawrence@lectus.us,20/12/2017,633-239-1608,17/03/1989,N,1989
5372,5,Garrison,Xander@morbi.gov,06/02/2019,125-660-1353,11/09/1999,N,1999
5373,5,Fletcher,Reagan@mus.edu,17/05/2017,561-734-8636,07/08/1958,M,1958
5374,5,Angela,Dorothy@nostra.gov,13/04/2017,300-315-1026,22/06/1956,F,1956
5375,5,Xantha,Thor@ullamcorper.com,03/12/2017,901-324-2515,07/12/1970,F,1970
5376,5,Gareth,Cyrus@pharetra.gov,12/07/2017,480-567-7288,11/01/1962,M,1962
5377,5,Mia,Colt@malesuada.com,12/02/2017,517-794-1522,15/10/1952,F,1952
5378,5,Hilary,Xavier@magnis.gov,13/08/2018,579-792-3443,18/03/1995,N,1995
5379,5,Ciara,Isabella@tempor.us,21/02/2017,448-426-3315,10/05/1953,F,1953
5380,5,Hoyt,Lucy@magnis.org,29/08/2017,517-444-0395,12/01/1965,M,1965
5381,5,Xena,Odysseus@lobortis.edu,01/02/2018,993-251-5032,14/08/1974,F,1974
5382,5,Fatima,Gemma@egestas.edu,06/02/2018,384-769-1872,03/06/1990,N,1990
5383,5,Melyssa,Adam@Mauris.com,11/07/2018,089-172-5548,12/05/1994,N,1994
5384,5,Mariam,Raymond@Maecenas.com,06/11/2018,116-959-5306,09/10/1991,F,1991
5385,5,Hashim,Jeanette@eu.gov,24/06/2018,983-365-6886,22/06/1983,M,1983
5386,5,Dane,Ezra@diam.com,01/12/2018,627-582-4732,03/05/1993,M,1993
5387,5,Brenda,Jaquelyn@sit.us,23/06/2018,515-040-6905,30/05/1983,F,1983
5388,5,Jerry,Craig@mus.com,04/08/2018,295-133-2848,19/12/1994,N,1994
5389,5,Teegan,Daphne@neque.com,20/07/2017,215-334-0807,27/07/1962,F,1962
5390,5,Meredith,Zelenia@Pellentesque.net,10/08/2018,056-731-7100,21/05/1986,F,1986
5391,5,Uma,Ivory@fames.org,02/10/2017,037-358-0866,08/02/1967,F,1967
5392,5,Chaim,Shelley@Lorem.edu,10/10/2018,912-745-3509,13/02/1990,M,1990
5393,5,Alfreda,Noelle@porttitor.gov,17/08/2017,953-785-4722,09/04/1964,F,1964
5394,5,Phillip,Brendan@feugiat.com,11/08/2018,154-461-6358,24/02/1995,N,1995
5395,5,Dacey,Maile@pretium.edu,03/02/2018,123-170-9877,05/10/1974,F,1974
5396,5,Iris,Herrod@habitant.edu,24/12/2017,272-239-5149,17/03/1972,F,1972
5397,5,Moana,Evan@aptent.us,25/09/2017,267-101-3618,10/01/1987,N,1987
5398,5,Joan,Madaline@eleifend.net,25/07/2018,516-982-7975,23/05/1985,F,1985
5399,5,Howard,Ignatius@fermentum.org,26/07/2017,143-081-8750,20/11/1962,M,1962
5400,5,Felix,Garrett@penatibus.us,26/02/2019,324-947-5337,12/09/1998,M,1998
5401,5,Edan,Macey@amet.com,06/09/2018,586-481-2793,25/10/1995,N,1995
5402,5,Cade,Pearl@Maecenas.com,19/01/2018,686-992-4150,28/10/1973,M,1973
5403,5,Nerea,Brenna@nonummy.com,06/01/2017,021-478-1160,11/05/1980,N,1980
5404,5,Maia,Hayes@Maecenas.com,18/03/2017,429-187-6111,30/11/1954,F,1954
5405,5,Portia,Shelley@fermentum.com,27/10/2017,286-367-4187,31/08/1968,F,1968
5406,5,Caldwell,Xanthus@venenatis.us,27/12/2018,144-282-2407,31/08/1998,N,1998
5407,5,Brenna,Kareem@ante.org,16/06/2018,243-042-0850,25/12/1982,F,1982
5408,5,Todd,Emmanuel@porta.com,16/07/2017,043-623-5166,17/03/1985,N,1985
5409,5,Lucy,Caldwell@dapibus.edu,11/09/2017,468-699-7745,30/10/1965,F,1965
5410,5,Laurel,Daphne@mattis.gov,20/06/2017,840-940-9492,22/09/1960,F,1960
5411,5,Chaim,Hilel@ac.net,05/04/2019,276-505-4679,20/01/2001,M,2001
5412,5,Brielle,Galena@molestie.gov,07/06/2018,167-374-3408,01/06/1982,F,1982
5413,5,Wylie,Hunter@vehicula.com,15/07/2018,873-145-4601,04/10/1984,M,1984
5414,5,Lois,Chester@ullamcorper.edu,09/06/2018,731-604-3630,23/07/1982,F,1982
5415,5,Jamal,Roth@faucibus.com,01/02/2019,511-615-1983,12/03/1997,M,1997
5416,5,Denise,Preston@sollicitudin.us,08/11/2018,922-931-6420,30/11/1991,F,1991
5417,5,Martina,Gage@vitae.net,13/05/2018,818-976-4720,09/11/1980,F,1980
5418,5,Malachi,Ian@tellus.com,29/03/2018,225-708-1961,10/02/1978,M,1978
5419,5,Rhonda,Roary@erat.com,10/05/2018,997-180-7732,18/09/1980,F,1980
5420,5,Jackson,Aurelia@In.org,27/02/2018,384-333-5379,19/12/1990,N,1990
5421,5,Jaime,Hadley@eu.us,30/04/2018,364-533-3393,17/07/1992,N,1992
5422,5,Demetria,Kermit@interdum.gov,26/02/2018,948-218-0897,06/03/1976,F,1976
5423,5,Astra,Lucian@fames.edu,04/01/2018,056-827-0237,01/12/1972,F,1972
5424,5,Willow,Warren@id.net,05/08/2017,798-968-0145,25/07/1963,F,1963
5425,5,Emery,Kennedy@enim.us,09/09/2018,101-451-3071,10/03/1988,M,1988
5426,5,Orli,Ramona@eleifend.org,30/03/2019,667-864-8623,13/09/2000,F,2000
5427,5,Cassandra,Marshall@tempor.edu,21/11/2017,958-104-2136,23/03/1970,F,1970
5428,5,Hall,Tucker@Aliquam.gov,08/01/2019,815-140-7886,11/09/1995,M,1995
5429,5,Angelica,Colorado@quam.us,16/09/2017,397-968-9319,11/02/1966,F,1966
5430,5,Gabriel,Tamara@tortor.net,18/01/2018,277-286-6768,08/12/1989,N,1989
5431,5,Emily,Jeremy@in.edu,23/03/2018,178-935-0829,28/07/1991,N,1991
5432,5,Joy,Lana@augue.org,28/03/2017,544-326-9822,02/06/1982,N,1982
5433,5,Kasimir,Lois@Nunc.net,16/09/2017,664-545-7103,13/10/1986,N,1986
5434,5,Roanna,Cruz@Morbi.gov,20/01/2019,685-266-4060,09/04/1999,N,1999
5435,5,Wynne,Jillian@Class.us,09/01/2018,487-027-6196,15/03/1973,F,1973
5436,5,Shelby,Leilani@aptent.com,19/11/2017,718-324-5331,02/06/1988,N,1988
5437,5,Zelda,Porter@pellentesque.gov,06/04/2019,413-974-4744,17/03/2001,N,2001
5438,5,Kaitlin,Leroy@turpis.gov,08/12/2018,317-489-7639,03/10/1993,F,1993
5439,5,Nichole,Oren@elit.us,15/05/2017,636-328-1654,17/06/1958,F,1958
5440,5,Jeremy,Shelley@Quisque.com,19/02/2017,605-776-1391,28/03/1953,M,1953
5441,5,Adara,Jaime@egestas.edu,23/07/2018,504-533-2969,02/04/1985,F,1985
5442,5,Camilla,Jane@sagittis.net,01/08/2018,047-455-0246,27/11/1994,N,1994
5443,5,Glenna,Mariam@viverra.us,20/09/2017,196-487-1774,25/05/1966,F,1966
5444,5,Fiona,Walker@interdum.edu,06/07/2017,249-704-8148,18/12/1984,N,1984
5445,5,Bradley,Linus@Maecenas.net,01/02/2019,021-301-9427,29/07/1999,N,1999
5446,5,Zachery,Dora@mauris.us,07/03/2017,482-585-2474,15/11/1981,N,1981
5447,5,Declan,Miriam@dapibus.edu,04/07/2018,387-007-2558,06/03/1994,N,1994
5448,5,Mason,Jamalia@elementum.gov,11/09/2018,635-551-8798,08/12/1995,N,1995
5449,5,Alyssa,Ori@placerat.us,02/01/2019,894-331-4804,26/04/1995,F,1995
5450,5,Keefe,Rhoda@tempus.net,05/07/2018,818-993-0376,12/02/1984,M,1984
5451,5,Cassady,Desirae@Nunc.org,28/12/2018,267-564-7453,12/01/1995,F,1995
5452,5,Audrey,Carter@Class.net,13/10/2017,819-323-9968,25/10/1967,F,1967
5453,5,Elvis,Dexter@facilisis.gov,26/08/2017,933-741-8192,25/10/1964,M,1964
5454,5,Mufutau,Amir@amet.org,22/02/2019,061-190-8354,13/02/2000,N,2000
5455,5,Minerva,Brynne@tortor.gov,21/07/2018,233-887-7930,09/02/1985,F,1985
5456,5,Chadwick,Marah@blandit.gov,14/10/2017,315-400-7020,06/07/1987,N,1987
5457,5,Hashim,Otto@pharetra.net,06/10/2017,358-502-5720,23/05/1967,M,1967
5458,5,Brenna,Deacon@Nulla.gov,31/05/2017,939-182-6420,14/06/1959,F,1959
5459,5,Medge,Ariel@dapibus.com,23/07/2017,666-129-8565,17/09/1962,F,1962
5460,5,Byron,Jessica@nisl.com,10/11/2018,211-831-7035,19/01/1992,M,1992
5461,5,Griffin,Marny@malesuada.net,24/05/2017,159-353-9518,11/01/1959,M,1959
5462,5,Jada,Darius@Curae.us,05/03/2019,146-171-8216,22/02/1999,F,1999
5463,5,Hayley,Kiara@auctor.us,24/04/2018,709-655-2644,21/09/1979,F,1979
5464,5,Alisa,Camille@vel.net,12/06/2018,422-925-9381,19/08/1993,N,1993
5465,5,Octavia,Riley@mauris.com,12/12/2018,473-992-9359,15/01/1994,F,1994
5466,5,Jaquelyn,Clementine@blandit.edu,18/06/2018,084-506-5275,15/02/1983,F,1983
5467,5,Edward,Ulla@natoque.us,01/07/2017,307-451-3515,21/05/1961,M,1961
5468,5,Bree,Nora@facilisis.com,26/03/2019,643-454-5914,02/06/2000,F,2000
5469,5,Rhoda,Silas@purus.org,16/03/2017,481-496-9585,09/10/1954,F,1954
5470,5,Aline,Aidan@Lorem.com,25/10/2017,280-989-7369,10/07/1968,F,1968
5471,5,Marah,Jada@mollis.gov,25/08/2017,130-507-0108,28/03/1986,N,1986
5472,5,Gloria,Bruno@magna.net,11/02/2017,073-712-2077,08/04/1981,N,1981
5473,5,Daryl,Melissa@penatibus.org,29/05/2017,639-152-5164,23/04/1959,F,1959
5474,5,Boris,Nash@sapien.us,07/10/2018,838-513-9621,08/08/1996,N,1996
5475,5,Colette,Kellie@imperdiet.org,12/05/2018,545-233-0144,04/11/1992,N,1992
5476,5,Haviva,Vincent@venenatis.edu,06/10/2017,755-139-1279,23/05/1967,F,1967
5477,5,Jaquelyn,Eugenia@inceptos.us,17/12/2018,014-996-8440,28/04/1994,F,1994
5478,5,Marvin,Aidan@Aliquam.edu,02/09/2018,395-875-2643,05/10/1987,M,1987
5479,5,Alfreda,Tyler@Donec.com,06/02/2017,324-567-7492,23/02/1981,N,1981
5480,5,Desiree,Shay@netus.net,24/04/2017,992-018-1375,08/03/1957,F,1957
5481,5,Peter,Marshall@nostra.edu,18/08/2018,908-601-8617,01/05/1995,N,1995
5482,5,Martha,Walter@In.com,18/10/2018,460-939-3610,21/08/1990,F,1990
5483,5,Lucy,Jenette@per.com,01/01/2018,877-410-1368,06/07/1989,N,1989
5484,5,Ira,Laith@placerat.us,16/04/2017,776-003-9601,27/11/1982,N,1982
5485,5,Shelly,Tana@ultricies.com,12/11/2018,981-296-8007,13/03/1992,F,1992
5486,5,Odette,Walter@turpis.edu,13/03/2019,088-253-9033,08/08/2000,N,2000
5487,5,Desirae,Ocean@Nullam.org,21/03/2018,193-446-2085,06/07/1991,N,1991
5488,5,Levi,Devin@ac.edu,29/05/2018,890-082-6161,08/04/1993,N,1993
5489,5,Damon,Tyler@nisl.edu,08/08/2017,366-830-7554,30/09/1963,M,1963
5490,5,Gabriel,Dante@bibendum.gov,08/02/2019,705-146-7506,16/08/1997,M,1997
5491,5,Jared,Quamar@blandit.gov,29/01/2019,293-384-7509,24/12/1996,M,1996
5492,5,Marah,Yoshio@senectus.net,11/09/2018,323-489-1064,15/05/1988,F,1988
5493,5,September,Mallory@Vivamus.org,20/10/2017,617-082-5050,28/03/1968,F,1968
5494,5,Ruby,Hashim@blandit.org,29/11/2018,684-194-0741,10/03/1993,F,1993
5495,5,Elton,Lani@mi.net,12/08/2018,991-517-1344,22/06/1986,M,1986
5496,5,Quynn,Lucian@sodales.us,29/08/2018,857-304-8004,09/07/1987,F,1987
5497,5,Lawrence,Mona@Duis.us,06/10/2018,335-836-3648,27/11/1989,M,1989
5498,5,Julie,Patrick@netus.us,18/01/2017,150-700-9475,25/03/1951,F,1951
5499,5,Mia,Kimberly@Nullam.gov,21/09/2018,587-128-3073,08/12/1988,F,1988
5500,5,Dana,Imani@Aenean.gov,04/01/2017,648-929-3746,18/05/1950,F,1950
5501,5,Kyra,Jin@nec.us,07/07/2018,936-958-1141,04/04/1984,F,1984
5502,5,Chancellor,Jermaine@aptent.com,19/02/2018,715-287-7798,03/10/1975,M,1975
5503,5,Aaron,Inga@sed.net,24/10/2017,245-545-1568,03/10/1987,N,1987
5504,5,Trevor,Keely@dapibus.us,26/04/2017,189-535-4267,24/04/1957,M,1957
5505,5,Meredith,Noble@vestibulum.gov,16/01/2019,677-330-7796,02/03/1996,F,1996
5506,5,Xandra,Caryn@rutrum.org,23/10/2018,591-503-7739,03/12/1990,F,1990
5507,5,Lana,Virginia@ad.org,05/12/2017,870-238-0954,28/01/1971,F,1971
5508,5,Zenaida,Keith@varius.net,28/03/2018,726-269-5074,08/01/1978,F,1978
5509,5,Norman,Walter@Donec.org,05/11/2018,000-764-9966,01/05/1997,N,1997
5510,5,Alea,Alden@inceptos.edu,21/03/2017,778-048-3644,21/01/1955,F,1955
5511,5,Driscoll,Chaim@turpis.org,26/02/2018,456-769-2802,07/03/1976,M,1976
5512,5,Hayley,Stewart@ligula.edu,11/04/2018,675-462-1824,15/11/1978,F,1978
5513,5,Clarke,Audrey@auctor.edu,29/12/2018,761-151-0466,22/09/1998,N,1998
5514,5,Lionel,Christian@eros.net,05/08/2017,289-279-1430,13/07/1963,M,1963
5515,5,Basil,Daphne@nonummy.org,11/07/2017,804-199-4493,01/02/1985,N,1985
5516,5,Jada,Daniel@mus.gov,20/06/2017,014-970-0336,16/07/1984,N,1984
5517,5,Bianca,Francesca@lacus.org,23/07/2018,194-000-6143,30/08/1994,N,1994
5518,5,Abra,Denise@bibendum.edu,05/02/2017,069-289-4592,12/05/1952,F,1952
5519,5,Orlando,Jamal@elementum.com,16/03/2018,682-349-9140,23/05/1991,N,1991
5520,5,Leigh,Marsden@nec.org,22/02/2019,654-700-3104,08/06/1998,F,1998
5521,5,Tanya,Candace@hymenaeos.net,08/09/2018,564-708-2685,16/11/1995,N,1995
5522,5,Kareem,Gloria@gravida.com,22/02/2019,732-553-3641,25/06/1998,M,1998
5523,5,Mikayla,Jenna@Etiam.net,22/01/2019,974-727-4054,01/05/1999,N,1999
5524,5,Marny,Piper@at.us,26/05/2018,703-711-4985,15/09/1981,F,1981
5525,5,Deirdre,Zia@euismod.net,20/01/2019,775-655-8553,13/06/1996,F,1996
5526,5,Ali,Preston@penatibus.net,15/12/2018,771-801-9797,12/03/1994,M,1994
5527,5,Rahim,Harding@venenatis.org,03/06/2017,641-337-7899,12/02/1984,N,1984
5528,5,David,Jaden@a.us,20/02/2019,941-593-9821,22/01/2000,N,2000
5529,5,Kellie,Fritz@Nullam.com,07/12/2017,476-052-3571,21/03/1971,F,1971
5530,5,Hall,Meredith@consequat.us,22/03/2017,178-549-5253,03/03/1955,M,1955
5531,5,Demetrius,Wallace@Nulla.gov,23/02/2017,294-748-8799,14/06/1953,M,1953
5532,5,Erich,Jerry@lorem.com,22/01/2018,264-008-5987,14/01/1974,M,1974
5533,5,Oscar,Elliott@urna.us,23/12/2017,678-403-7742,08/04/1989,N,1989
5534,5,Genevieve,Jaquelyn@morbi.edu,08/05/2017,067-886-4090,14/06/1983,N,1983
5535,5,Ayanna,Kibo@Class.net,24/01/2017,337-709-3731,27/08/1951,F,1951
5536,5,Griffin,Yoko@mus.edu,26/02/2017,138-740-0410,01/09/1953,M,1953
5537,5,Kimberly,Kamal@lectus.us,11/01/2017,290-287-3926,21/10/1950,F,1950
5538,5,Ashton,Ciara@hendrerit.gov,03/11/2018,752-665-5203,15/08/1991,M,1991
5539,5,Melissa,Adrian@Praesent.us,11/09/2017,520-885-8332,30/08/1986,N,1986
5540,5,Kamal,Briar@vulputate.org,19/04/2018,791-828-9482,26/05/1979,M,1979
5541,5,Zelda,Yardley@In.edu,30/03/2018,974-919-0995,01/03/1978,F,1978
5542,5,Samuel,Inga@Praesent.edu,12/10/2017,559-891-0804,14/06/1987,N,1987
5543,5,Hop,Wyatt@tincidunt.net,10/11/2017,396-201-1407,06/03/1988,N,1988
5544,5,Boris,Galvin@porttitor.com,31/05/2018,309-893-6842,21/12/1981,M,1981
5545,5,Vanna,Yeo@Cras.com,27/03/2017,833-648-5605,25/06/1955,F,1955
5546,5,Karen,Azalia@at.com,06/01/2019,959-900-7597,27/11/1998,N,1998
5547,5,Calvin,Paula@nisi.gov,17/06/2017,570-846-1685,12/07/1960,M,1960
5548,5,Vielka,Abigail@iaculis.gov,31/05/2018,323-632-3034,28/12/1981,F,1981
5549,5,Gwendolyn,Caleb@laoreet.org,03/11/2017,176-584-1405,02/02/1969,F,1969
5550,5,Branden,Scott@sagittis.net,14/03/2018,393-162-1431,01/05/1991,N,1991
5551,5,Hilary,Quamar@aliquam.com,28/02/2018,083-680-1202,27/04/1976,F,1976
5552,5,Akeem,Summer@tortor.com,22/08/2018,583-439-3989,12/02/1987,M,1987
5553,5,Cameran,Tara@viverra.net,16/10/2018,859-352-0913,30/06/1990,F,1990
5554,5,Geraldine,Stuart@magna.net,04/04/2018,454-252-3378,12/06/1978,F,1978
5555,5,Andrew,Timothy@vel.com,19/03/2019,070-307-9056,26/12/1999,M,1999
5556,5,Ahmed,Selma@sollicitudin.edu,03/06/2018,681-249-9162,09/03/1982,M,1982
5557,5,Allegra,Olga@nisl.us,22/06/2018,533-475-7635,16/11/1993,N,1993
5558,5,Armando,Rashad@Mauris.org,09/03/2017,237-101-8524,24/04/1954,M,1954
5559,5,Keegan,Stacey@Duis.gov,07/10/2017,283-355-9946,01/05/1987,N,1987
5560,5,Nehru,Zahir@rutrum.com,10/05/2018,244-161-4982,13/10/1992,N,1992
5561,5,Cora,Ramona@rutrum.us,30/07/2017,325-229-9562,19/02/1963,F,1963
5562,5,Hyacinth,Gary@Cras.gov,16/08/2018,013-129-8672,09/04/1995,N,1995
5563,5,Armando,Mariam@pretium.net,01/01/2019,477-300-0590,14/10/1998,N,1998
5564,5,Tanner,Amos@dis.gov,09/03/2018,305-649-7951,18/03/1991,N,1991
5565,5,Uriel,Lois@Sed.us,28/11/2018,842-597-8875,08/12/1997,N,1997
5566,5,Lana,Cheyenne@vitae.edu,17/11/2017,598-415-4758,10/12/1969,F,1969
5567,5,Richard,Ella@primis.us,01/07/2018,554-715-5852,26/11/1983,M,1983
5568,5,Violet,Libby@Suspendisse.edu,18/02/2017,457-779-5383,13/06/1981,N,1981
5569,5,Dominic,Gil@aliquet.us,05/01/2017,970-909-8375,14/06/1950,M,1950
5570,5,Carl,Vivian@Sed.gov,09/04/2018,404-854-0156,30/12/1991,N,1991
5571,5,Kirsten,Althea@inceptos.com,25/07/2017,700-546-4513,08/11/1962,F,1962
5572,5,Shelby,Maite@vulputate.com,06/04/2017,892-477-6195,18/01/1956,F,1956
5573,5,Jessica,Zane@sociosqu.org,14/10/2018,101-979-1721,13/10/1996,N,1996
5574,5,Dai,Galvin@bibendum.net,09/03/2018,846-217-0630,20/11/1976,F,1976
5575,5,Marcia,Reese@Proin.edu,13/01/2017,345-716-2749,11/12/1950,F,1950
5576,5,Lila,Chastity@torquent.org,04/10/2018,912-577-9456,15/10/1989,F,1989
5577,5,Melinda,Zane@rhoncus.com,22/06/2017,646-101-3078,07/08/1984,N,1984
5578,5,Cadman,Stone@sagittis.us,17/10/2018,193-933-3795,20/07/1990,M,1990
5579,5,Sierra,Malcolm@nisi.edu,25/01/2018,803-189-6307,12/03/1974,F,1974
5580,5,Shellie,Chiquita@Curae.edu,10/06/2017,285-510-1099,19/04/1984,N,1984
5581,5,Vernon,Camilla@Duis.net,28/07/2017,452-865-7824,06/07/1985,N,1985
5582,5,Cyrus,Jacob@Cras.edu,28/06/2017,089-930-3165,04/03/1961,M,1961
5583,5,Janna,Debra@mollis.com,29/01/2018,892-203-3645,24/06/1974,F,1974
5584,5,Yael,Grant@porttitor.net,05/06/2018,007-328-6156,10/04/1982,F,1982
5585,5,Anika,Sean@Ut.us,06/08/2018,706-150-2025,10/01/1995,N,1995
5586,5,Kenyon,Paul@vulputate.org,23/04/2018,927-510-0229,12/08/1979,M,1979
5587,5,Avye,Neil@nibh.edu,16/04/2018,287-557-9662,06/03/1992,N,1992
5588,5,Pandora,Zelda@varius.com,24/02/2019,892-428-3185,30/07/1998,F,1998
5589,5,Paula,Ingrid@nostra.net,15/04/2017,830-360-5082,13/08/1956,F,1956
5590,5,Tara,Delilah@mus.com,20/04/2018,178-966-3156,10/06/1979,F,1979
5591,5,Rose,Vera@iaculis.com,26/04/2017,754-598-8314,28/04/1957,F,1957
5592,5,Daniel,Galvin@odio.net,20/09/2018,285-500-7434,06/03/1996,N,1996
5593,5,Bruno,Elizabeth@vulputate.net,03/05/2018,097-102-8958,08/08/1992,N,1992
5594,5,Britanney,Skyler@in.org,09/10/2017,890-514-6345,13/07/1967,F,1967
5595,5,Steel,Kieran@purus.gov,04/02/2018,820-328-9245,12/05/1990,N,1990
5596,5,Linus,Faith@facilisi.com,30/08/2017,505-537-1955,11/05/1986,N,1986
5597,5,Mira,Forrest@orci.us,30/10/2018,212-766-3839,07/05/1991,F,1991
5598,5,MacKenzie,Zelda@mus.edu,22/11/2017,708-588-3760,24/06/1988,N,1988
5599,5,Clementine,Aladdin@Fusce.gov,18/01/2018,525-431-9474,08/10/1973,F,1973
5600,5,Latifah,Nigel@justo.us,08/02/2018,576-986-4387,17/01/1975,F,1975
5601,5,Harper,Jessamine@in.gov,15/01/2017,319-704-4103,04/02/1951,M,1951
5602,5,Briar,Ella@Quisque.gov,04/03/2019,111-315-1515,11/05/2000,N,2000
5603,5,Rina,Ifeoma@Lorem.us,03/08/2018,450-456-3306,17/12/1985,F,1985
5604,5,Ulysses,Amela@ante.us,24/06/2017,477-212-1276,15/12/1960,M,1960
5605,5,Megan,Adam@Praesent.gov,16/07/2018,556-598-7750,25/06/1994,N,1994
5606,5,Shea,Avram@Suspendisse.org,25/09/2018,686-378-3676,21/03/1989,F,1989
5607,5,Bradley,Marshall@venenatis.gov,07/11/2018,620-335-9408,23/05/1997,N,1997
5608,5,Reuben,Adam@molestie.org,18/07/2018,268-225-7100,21/12/1984,M,1984
5609,5,Mikayla,Malcolm@adipiscing.com,15/11/2017,848-424-4354,19/10/1969,F,1969
5610,5,Evangeline,Dacey@faucibus.org,19/03/2019,380-465-6138,30/12/1999,F,1999
5611,5,Georgia,Katell@malesuada.com,12/05/2017,978-620-8637,26/04/1958,F,1958
5612,5,Wanda,Victor@a.net,18/07/2017,510-640-0163,05/06/1962,F,1962
5613,5,Jocelyn,Silas@ante.com,19/11/2018,395-909-9464,15/08/1992,F,1992
5614,5,Perry,Palmer@Ut.us,10/01/2019,198-775-6271,10/01/1999,N,1999
5615,5,Colton,Mark@a.org,01/01/2019,285-607-1212,08/04/1995,M,1995
5616,5,Hadassah,Amy@vel.edu,02/08/2017,200-059-2115,19/08/1985,N,1985
5617,5,Alec,Gannon@viverra.net,26/11/2017,720-418-3560,08/08/1988,N,1988
5618,5,Jason,Indigo@pharetra.us,22/12/2018,568-700-6827,16/08/1994,M,1994
5619,5,Lyle,Adam@pede.us,21/06/2017,015-932-1466,28/09/1960,M,1960
5620,5,Felix,Herrod@morbi.edu,23/01/2017,569-004-7459,13/10/1980,N,1980
5621,5,Aurelia,Hayden@odio.com,05/09/2018,447-330-1404,11/12/1987,F,1987
5622,5,Joelle,Cain@imperdiet.org,28/08/2017,450-165-5475,23/12/1964,F,1964
5623,5,Malcolm,Darius@nisi.edu,11/07/2018,636-500-3354,18/07/1984,M,1984
5624,5,Mariam,Clayton@aliquam.org,22/04/2017,820-025-4564,15/01/1957,F,1957
5625,5,Ivory,Cain@sociis.org,09/01/2019,600-976-1845,28/09/1995,F,1995
5626,5,Summer,Vera@elit.org,26/02/2017,968-566-8129,21/08/1953,F,1953
5627,5,Deborah,McKenzie@Sed.gov,27/01/2019,947-851-1480,15/11/1996,F,1996
5628,5,Francesca,Owen@tellus.us,19/12/2017,843-577-6771,05/12/1971,F,1971
5629,5,Jescie,Melinda@ac.org,04/06/2017,122-453-2386,26/09/1959,F,1959
5630,5,Holly,Regina@Nullam.us,24/08/2017,335-906-7080,11/09/1964,F,1964
5631,5,Heidi,Wayne@sociosqu.gov,22/12/2018,163-708-5873,17/07/1998,N,1998
5632,5,Kane,Macey@ullamcorper.edu,23/09/2018,169-061-8017,28/03/1996,N,1996
5633,5,Whoopi,Dexter@diam.gov,24/05/2017,901-885-3109,10/01/1959,F,1959
